,root,d+,d-
GO:0050764,7,2,4
GO:0062026,12,3,0
GO:0072383,9,2,0
GO:1901292,7,3,5
GO:0061378,9,2,1
GO:0071214,4,2,8
GO:0043933,4,1,8
GO:0046541,6,3,3
GO:0003383,8,2,0
GO:0021910,10,2,3
GO:1904350,7,2,3
GO:1905125,6,2,0
GO:1902020,6,3,1
GO:1903613,10,1,2
GO:0003128,9,2,3
GO:0051940,9,3,3
GO:0046351,6,2,2
GO:0042359,5,3,3
GO:1903801,9,3,2
GO:1903210,6,1,2
GO:1905915,5,2,3
GO:0009968,6,5,49
GO:0060785,6,2,0
GO:0003192,11,2,0
GO:0070198,7,1,4
GO:0035493,8,2,3
GO:0051610,7,2,2
GO:0045663,6,3,0
GO:0016102,8,2,2
GO:0060232,7,1,4
GO:0044351,7,1,3
GO:0045875,8,4,1
GO:0021530,12,2,0
GO:0032484,8,1,1
GO:0003341,4,1,5
GO:0019725,2,1,6
GO:0016072,8,1,3
GO:0010966,6,2,2
GO:0006913,6,1,5
GO:0051179,1,1,10
GO:0043354,10,2,1
GO:0009725,4,2,12
GO:0001508,4,1,10
GO:1904669,10,1,0
GO:0060715,10,2,0
GO:0006524,8,2,2
GO:1990438,12,1,0
GO:0090049,12,2,2
GO:0002679,4,3,2
GO:0090044,10,3,0
GO:0071483,7,2,1
GO:0051851,4,1,6
GO:0007059,4,1,6
GO:0002821,6,3,2
GO:0032620,7,1,4
GO:0010878,5,1,4
GO:1905676,7,3,0
GO:0072092,14,3,0
GO:0035767,7,2,4
GO:0051915,13,1,0
GO:0071715,7,1,4
GO:0099502,14,2,1
GO:0042423,7,3,3
GO:1904082,7,2,1
GO:1902724,8,3,1
GO:0048522,4,3,40
GO:0035863,12,3,0
GO:1900103,9,4,3
GO:0032875,11,3,2
GO:0060710,11,2,0
GO:2000806,13,3,0
GO:0006388,10,2,2
GO:1903421,8,2,4
GO:0044528,12,1,0
GO:0030903,6,1,2
GO:0010900,10,5,0
GO:1901098,9,5,0
GO:0009185,8,1,4
GO:1902747,12,4,0
GO:1900748,10,3,0
GO:0070424,15,2,4
GO:0060266,10,8,0
GO:1901980,13,2,0
GO:0010536,14,4,0
GO:0021847,11,2,0
GO:0006068,7,2,0
GO:0019255,5,3,0
GO:0141013,7,3,0
GO:0007026,10,5,0
GO:0045103,2,1,1
GO:0051130,5,3,32
GO:0009133,8,2,4
GO:1901658,5,2,2
GO:0021956,14,1,0
GO:0031959,10,1,0
GO:0002544,5,1,6
GO:0098786,7,2,0
GO:1901385,11,2,3
GO:0072133,9,2,1
GO:0061054,6,2,3
GO:0071680,5,3,1
GO:0045185,5,2,3
GO:0061921,7,1,0
GO:0060900,11,2,2
GO:0060716,10,3,0
GO:1900099,14,5,0
GO:0003292,9,2,1
GO:0051127,10,4,1
GO:0071206,7,2,0
GO:0009219,10,2,10
GO:0010912,5,2,2
GO:0072024,9,2,1
GO:0008052,7,2,0
GO:0048880,5,1,2
GO:0001680,11,1,0
GO:0060549,10,1,1
GO:0043039,9,2,2
GO:1901384,6,3,0
GO:0090336,7,3,0
GO:0032239,6,2,5
GO:0051657,4,2,5
GO:0006657,9,1,0
GO:1902283,6,1,1
GO:0002018,14,3,0
GO:0030070,10,2,0
GO:0048548,7,2,3
GO:1990806,5,1,1
GO:0007621,7,1,0
GO:0018199,7,1,3
GO:0003271,12,3,0
GO:1901303,10,3,0
GO:0070358,3,1,0
GO:0030202,7,2,2
GO:0032980,3,1,0
GO:0001959,7,3,15
GO:1902965,8,2,1
GO:0051596,5,3,1
GO:2000639,8,3,1
GO:2000449,11,2,2
GO:0042542,5,2,2
GO:0032673,9,2,2
GO:1904850,10,4,0
GO:2000415,12,3,0
GO:0016338,5,1,3
GO:0009172,10,3,2
GO:0021533,9,2,2
GO:0120127,6,1,1
GO:0086026,10,2,1
GO:0097535,5,1,0
GO:0035809,4,2,2
GO:0002576,8,2,2
GO:0014853,12,3,0
GO:0042435,5,6,3
GO:0001787,6,2,2
GO:0021757,12,2,0
GO:0002845,11,4,0
GO:0032094,5,2,3
GO:0002398,7,1,0
GO:0009396,6,3,2
GO:0009259,8,2,5
GO:0035238,10,3,0
GO:1990036,9,2,3
GO:0045763,7,3,3
GO:0018406,10,2,0
GO:1990737,7,3,0
GO:0002074,9,3,0
GO:1901634,7,3,1
GO:1902626,9,2,0
GO:1903709,5,1,0
GO:0042445,4,2,16
GO:0003148,10,2,0
GO:0097466,9,3,1
GO:0008206,7,3,6
GO:0060520,13,9,0
GO:1903719,9,2,2
GO:0097212,8,2,2
GO:0001797,12,3,1
GO:0030854,10,3,2
GO:0016598,9,2,0
GO:0034497,8,2,0
GO:1902834,10,3,2
GO:1902548,7,3,2
GO:0070094,11,3,0
GO:0048162,8,1,1
GO:0010982,6,2,2
GO:2000434,10,2,2
GO:1990922,4,1,2
GO:0071357,9,2,1
GO:0003226,12,2,0
GO:0071322,5,3,5
GO:2000016,10,3,0
GO:0009445,7,1,3
GO:1902034,8,4,0
GO:0007179,9,2,4
GO:0072305,12,5,0
GO:0003177,9,1,1
GO:0071676,8,3,5
GO:0036098,5,1,0
GO:1901525,9,4,0
GO:0032808,6,2,0
GO:0010924,9,1,1
GO:0045814,9,2,2
GO:0014016,8,2,1
GO:0061621,15,4,0
GO:0044211,12,2,0
GO:0032834,15,5,0
GO:0002590,7,3,1
GO:0019530,5,2,2
GO:0046666,9,2,2
GO:0086014,11,2,4
GO:0016479,11,3,1
GO:0031443,9,1,2
GO:0006203,12,3,0
GO:2000045,8,3,2
GO:0002369,8,2,4
GO:0046709,11,3,0
GO:0008626,6,2,0
GO:0002274,4,1,6
GO:0021799,13,1,1
GO:0033313,9,2,3
GO:0010884,6,3,2
GO:0051886,10,3,0
GO:0014841,6,1,3
GO:0098957,10,2,2
GO:0044580,13,2,0
GO:0051101,4,1,5
GO:0150140,8,2,1
GO:0070244,10,3,0
GO:1903830,8,3,1
GO:1901255,9,2,0
GO:0033078,10,1,2
GO:1903898,10,3,0
GO:0051169,5,1,1
GO:0035720,8,1,0
GO:0003290,11,2,0
GO:0000270,6,1,1
GO:0051262,7,1,2
GO:2000078,12,5,0
GO:1904977,9,2,0
GO:0019262,7,4,0
GO:0006606,8,4,5
GO:0033119,10,4,1
GO:0006421,11,1,1
GO:0045934,6,4,5
GO:0030974,8,4,0
GO:0035668,15,1,1
GO:0001828,11,3,0
GO:0035697,9,1,3
GO:0036047,8,2,0
GO:0009612,3,2,6
GO:0002448,5,1,1
GO:1905445,8,3,0
GO:2000647,6,3,2
GO:0043549,8,2,5
GO:0072697,6,1,4
GO:0016259,9,1,2
GO:0140766,11,1,1
GO:0034097,4,1,31
GO:2000659,8,2,2
GO:0071109,12,2,0
GO:1903387,7,3,0
GO:0006814,7,1,5
GO:1905962,9,1,5
GO:0046066,11,2,1
GO:0032655,9,2,2
GO:0010875,10,3,0
GO:0036507,7,1,1
GO:1903598,9,3,0
GO:0150062,7,1,0
GO:0002252,2,1,13
GO:0090036,7,2,2
GO:0018206,7,1,1
GO:0040001,8,2,1
GO:1903766,11,3,0
GO:0002438,6,2,4
GO:1990390,11,1,0
GO:1900157,10,2,2
GO:1901304,9,2,1
GO:0015871,6,2,0
GO:0032024,11,4,1
GO:0044785,9,2,4
GO:0099505,4,1,0
GO:0180025,9,2,1
GO:0070233,9,3,3
GO:0032237,13,1,0
GO:0006537,10,3,0
GO:0002685,6,3,7
GO:0009411,5,1,6
GO:0044242,5,3,6
GO:0018002,9,2,0
GO:0043652,8,2,2
GO:0051146,5,1,6
GO:0032272,8,3,2
GO:1904434,5,2,0
GO:0048599,8,2,6
GO:0043116,6,1,1
GO:0030852,9,2,4
GO:0010121,12,1,0
GO:0051252,7,3,13
GO:0045666,10,3,5
GO:0034453,7,1,1
GO:0043932,4,2,0
GO:0032811,10,3,0
GO:0002704,6,3,4
GO:0090232,11,3,1
GO:0030322,4,1,0
GO:0038116,8,1,0
GO:1903793,7,3,1
GO:0140051,11,3,1
GO:0001952,6,2,5
GO:1900450,8,3,0
GO:0061724,6,1,2
GO:0031330,6,4,13
GO:0051591,6,3,1
GO:0030644,6,2,0
GO:1904851,10,4,0
GO:0045925,7,1,0
GO:1903943,7,2,2
GO:0034765,6,3,4
GO:0072076,8,2,1
GO:1903490,8,3,1
GO:0009913,6,2,7
GO:1900133,13,5,2
GO:0048318,5,1,1
GO:0050867,5,4,5
GO:0009266,3,1,6
GO:0061440,8,2,2
GO:0061754,4,1,0
GO:0032799,5,1,1
GO:0034964,10,2,1
GO:0051296,9,2,0
GO:0000380,12,1,1
GO:0085017,6,1,0
GO:0006680,10,2,2
GO:1902145,5,3,1
GO:0045176,5,1,0
GO:0110114,8,3,1
GO:0071221,9,2,2
GO:0031440,10,2,2
GO:0070973,7,1,0
GO:0019100,6,3,0
GO:0015912,9,1,1
GO:0019216,5,2,11
GO:0003206,8,3,7
GO:0005984,5,1,7
GO:0070857,9,5,2
GO:0071579,9,2,2
GO:0097749,5,1,1
GO:0045341,5,1,3
GO:0021528,10,2,0
GO:0007079,9,3,0
GO:1902856,10,3,0
GO:0038001,5,1,0
GO:0034315,10,2,2
GO:0051174,5,2,4
GO:0031666,11,5,0
GO:0033085,12,3,2
GO:0090721,5,2,0
GO:0098758,5,1,1
GO:0033615,8,2,0
GO:0002221,12,1,5
GO:0062112,6,4,0
GO:0046165,5,3,9
GO:0140245,11,1,1
GO:0001757,8,3,0
GO:0009912,12,2,2
GO:2000047,6,2,2
GO:2000525,11,3,1
GO:0009135,8,1,4
GO:0070309,12,3,0
GO:0071678,14,1,0
GO:0006356,10,2,4
GO:0019083,3,2,8
GO:0097154,9,1,3
GO:0001978,9,2,2
GO:1904152,10,2,2
GO:0060544,6,2,2
GO:0072583,7,1,6
GO:0016482,5,1,5
GO:2000722,10,3,2
GO:0046704,10,2,1
GO:2000870,11,3,1
GO:1990680,6,1,0
GO:0061168,8,2,1
GO:1901659,5,2,2
GO:0098712,10,2,4
GO:0140058,12,1,5
GO:0000447,12,3,0
GO:0006463,6,1,0
GO:0070562,10,3,2
GO:0042789,10,2,0
GO:0036119,4,1,1
GO:1904640,5,3,1
GO:0002446,5,1,2
GO:2001141,8,3,5
GO:0051045,9,5,0
GO:0072393,8,1,1
GO:1901805,7,2,0
GO:1990170,6,2,1
GO:0002673,7,2,6
GO:0006183,11,3,0
GO:0060336,12,4,0
GO:1903241,13,1,0
GO:0015850,5,1,18
GO:0043570,7,2,1
GO:0010715,7,2,2
GO:0010831,8,3,1
GO:2000479,11,1,2
GO:1900749,8,1,1
GO:1901193,12,3,1
GO:0090230,8,3,1
GO:0021543,10,2,3
GO:0018214,6,1,1
GO:1901419,5,2,1
GO:1902838,9,2,0
GO:0150115,5,1,5
GO:1901827,11,2,0
GO:0021761,9,2,6
GO:1902365,11,3,0
GO:1904036,7,3,5
GO:0007032,6,2,8
GO:1990743,6,2,0
GO:0070199,7,2,3
GO:2001270,11,1,2
GO:0035722,7,2,0
GO:0072165,10,1,1
GO:0046379,5,1,1
GO:1903701,3,1,0
GO:0046823,8,3,3
GO:1901617,4,2,14
GO:1902490,9,4,1
GO:0097280,9,3,1
GO:0032890,6,2,13
GO:0021516,8,2,1
GO:1903895,10,3,0
GO:0046048,10,2,2
GO:1905668,8,3,1
GO:0002251,3,1,3
GO:0070601,7,1,3
GO:2000059,10,4,1
GO:0090192,9,2,3
GO:0052372,5,2,3
GO:0002370,9,2,3
GO:0032211,11,4,0
GO:1904028,8,4,0
GO:1904331,11,3,1
GO:1905552,8,3,0
GO:0036445,5,1,0
GO:1990009,5,1,2
GO:0003335,9,2,1
GO:0000041,7,1,9
GO:0072749,6,4,0
GO:0061034,12,2,0
GO:0062232,7,1,1
GO:0007387,8,1,0
GO:0043462,3,1,8
GO:0031943,7,4,3
GO:0070172,8,3,1
GO:0032373,8,3,2
GO:0140141,9,2,0
GO:0035308,9,4,2
GO:0075509,6,3,1
GO:1902811,10,4,1
GO:0007254,8,1,4
GO:0014829,8,2,5
GO:0106273,7,1,0
GO:1903725,7,3,9
GO:0021782,9,2,6
GO:0006227,12,3,0
GO:1902836,11,5,1
GO:1904934,11,3,0
GO:0060581,5,2,3
GO:0048745,5,1,5
GO:0007193,7,1,6
GO:0019367,10,1,0
GO:0010915,6,2,2
GO:2000987,7,5,0
GO:0061304,12,2,0
GO:2000649,10,2,7
GO:1905337,9,3,0
GO:0071321,7,4,0
GO:0086018,10,2,1
GO:0032489,10,2,0
GO:0090685,4,1,1
GO:0050666,8,3,0
GO:0060309,7,2,3
GO:0045903,11,2,0
GO:0045597,5,4,26
GO:2001303,10,5,0
GO:0035713,4,3,0
GO:0044237,2,2,32
GO:0036048,7,1,1
GO:1905838,10,2,1
GO:0018027,9,1,0
GO:0043470,6,3,5
GO:1901355,5,5,1
GO:0036162,6,1,2
GO:0021562,8,1,2
GO:0052314,4,1,0
GO:0021627,9,2,1
GO:0006701,8,4,2
GO:1905464,10,3,1
GO:1905209,9,4,3
GO:0010867,10,5,0
GO:0051282,8,3,3
GO:0006540,11,2,0
GO:0032886,4,2,4
GO:0042633,3,1,4
GO:0052695,9,1,4
GO:0006517,6,2,2
GO:0045007,10,2,0
GO:0033685,12,3,0
GO:2000719,11,3,0
GO:0006258,8,2,2
GO:2000301,12,3,0
GO:0002854,10,4,0
GO:0003188,9,2,4
GO:0050925,7,3,0
GO:0071453,4,2,2
GO:0090118,9,3,3
GO:0051096,5,3,1
GO:0035696,6,3,3
GO:0042414,7,1,1
GO:0032968,12,4,0
GO:0038034,5,1,2
GO:0010827,10,2,3
GO:1903343,9,5,0
GO:2000554,11,3,1
GO:0071661,9,3,1
GO:0072718,3,1,1
GO:0060317,8,2,6
GO:0071222,8,4,2
GO:0060468,6,2,1
GO:0034635,8,4,1
GO:0009452,10,1,2
GO:0097090,6,2,3
GO:0006937,6,2,5
GO:0007033,5,1,5
GO:0033368,9,1,1
GO:0072676,6,1,6
GO:2001241,9,3,0
GO:0006605,6,1,7
GO:0001694,7,5,0
GO:0071413,7,3,1
GO:1905204,6,3,1
GO:0035112,8,3,4
GO:0006047,7,3,2
GO:0090155,9,5,1
GO:0002001,12,3,3
GO:0000921,8,3,0
GO:0051930,7,2,2
GO:0098928,5,1,1
GO:0007064,7,1,4
GO:0008356,3,1,5
GO:0034342,8,2,1
GO:1904094,6,3,0
GO:0071716,8,1,0
GO:0061855,7,3,0
GO:0035239,5,2,10
GO:0035904,9,1,4
GO:0046833,10,4,0
GO:0048377,12,2,1
GO:0051160,9,2,0
GO:0036301,7,1,3
GO:0075713,4,1,0
GO:0090271,10,3,0
GO:0071338,6,3,0
GO:0006367,10,2,7
GO:0042462,11,2,2
GO:0048338,6,2,1
GO:0050886,3,1,4
GO:0046130,9,3,2
GO:0032639,8,1,2
GO:0021637,10,2,0
GO:0062126,5,3,1
GO:0006665,6,2,8
GO:0031179,4,1,1
GO:1905931,10,4,0
GO:0021529,10,2,1
GO:0001922,7,1,0
GO:0002820,6,3,2
GO:0034505,6,2,6
GO:1904815,9,3,1
GO:0009972,11,1,0
GO:0160006,7,2,0
GO:2000645,7,4,1
GO:0006607,9,1,0
GO:0042048,4,1,1
GO:0030514,11,4,2
GO:0006901,7,2,3
GO:1905005,11,2,2
GO:0072337,5,2,7
GO:0045110,8,2,1
GO:0015828,8,2,0
GO:1905408,8,2,0
GO:1904534,10,3,1
GO:0044336,8,2,0
GO:1905719,5,1,0
GO:0035910,11,3,0
GO:0090169,9,3,2
GO:0001961,8,4,11
GO:1905145,5,3,1
GO:1905957,6,3,1
GO:0035880,9,3,0
GO:0034247,10,2,0
GO:0006507,9,1,0
GO:0097039,11,1,2
GO:0010605,5,3,8
GO:0042413,7,2,0
GO:0051901,7,3,0
GO:1904736,12,3,0
GO:0051147,5,2,4
GO:1990001,13,2,0
GO:1902367,10,3,0
GO:0048571,6,1,0
GO:0002009,5,2,20
GO:0006468,6,2,13
GO:1903714,9,3,1
GO:1904380,9,1,1
GO:1903353,6,2,0
GO:0071919,7,1,0
GO:0002501,7,3,2
GO:0035815,8,4,0
GO:0060100,9,4,1
GO:0030222,9,2,3
GO:0061384,5,1,2
GO:0019227,6,3,0
GO:1902233,14,3,0
GO:0019827,3,2,6
GO:1903786,7,4,1
GO:0032793,12,1,0
GO:0046329,10,3,1
GO:0033599,8,2,2
GO:0010985,6,3,3
GO:0051891,10,4,0
GO:0061952,8,2,0
GO:0010666,9,3,0
GO:0090096,13,5,0
GO:1904742,5,1,4
GO:1902065,5,3,1
GO:0060737,9,3,2
GO:2000346,11,3,0
GO:1900024,6,2,2
GO:0140231,11,3,0
GO:1903901,5,3,2
GO:0001541,9,2,8
GO:1904693,9,3,0
GO:1902162,9,2,1
GO:0019885,5,2,3
GO:1901246,10,2,2
GO:0120181,7,1,2
GO:0002730,10,3,4
GO:0015849,5,1,5
GO:0045764,7,3,2
GO:1903918,5,2,1
GO:0045940,7,3,5
GO:0016055,6,1,8
GO:1990758,11,2,0
GO:0046368,7,2,1
GO:0043179,11,1,0
GO:2000703,16,3,0
GO:2000111,8,4,0
GO:0021592,9,3,0
GO:0098705,11,2,0
GO:0051894,9,5,0
GO:0021695,11,2,5
GO:0003330,7,3,2
GO:0060931,11,2,0
GO:0010171,4,1,2
GO:0060054,7,2,0
GO:1902729,9,2,0
GO:0060535,8,3,0
GO:2001107,8,1,0
GO:0042560,5,6,1
GO:0030473,8,2,2
GO:0071670,6,2,3
GO:0032309,8,2,5
GO:0097354,3,1,1
GO:0062014,5,3,16
GO:0040014,5,3,2
GO:0072340,5,4,0
GO:0002581,6,3,1
GO:0042330,3,2,2
GO:2000074,11,2,2
GO:0032835,8,2,8
GO:0016268,10,1,0
GO:0046753,6,1,2
GO:0034345,10,3,0
GO:0048477,6,2,4
GO:1903026,7,2,0
GO:0022013,11,2,0
GO:0045792,6,1,0
GO:2000759,10,3,1
GO:0001909,4,2,8
GO:0006935,4,2,6
GO:0002314,12,1,0
GO:0032732,10,3,2
GO:0061643,14,3,2
GO:0008628,7,2,0
GO:0002149,6,3,0
GO:0009581,3,2,5
GO:0018202,7,1,2
GO:0035810,5,1,0
GO:0140060,13,2,0
GO:0071658,10,2,2
GO:0042940,7,3,3
GO:0140882,10,2,0
GO:0009438,4,2,4
GO:0018279,9,1,0
GO:0061684,6,2,4
GO:0048284,5,1,7
GO:0097401,8,5,0
GO:1905199,8,2,0
GO:0033157,8,3,7
GO:0048538,7,2,1
GO:0010043,5,1,2
GO:1904273,10,2,0
GO:0032232,11,4,1
GO:0051224,8,4,4
GO:0045655,9,2,2
GO:0050975,6,1,1
GO:0007052,8,2,4
GO:0099575,11,2,0
GO:0070972,6,1,7
GO:0048291,13,1,2
GO:0055013,9,3,7
GO:0060903,10,3,0
GO:2001267,11,1,2
GO:0014897,5,1,2
GO:0034197,7,1,3
GO:0017055,13,4,0
GO:1904400,6,1,1
GO:0001569,10,2,2
GO:0007406,10,4,0
GO:0006816,7,1,10
GO:0000916,9,2,0
GO:0034182,9,2,4
GO:1901629,7,2,1
GO:0072235,11,2,3
GO:1902564,8,3,0
GO:0060775,9,2,0
GO:0070488,6,1,0
GO:0060268,5,3,1
GO:1900020,12,2,0
GO:0006949,5,2,1
GO:0061727,8,2,1
GO:0099040,8,2,0
GO:0008584,8,2,7
GO:0099517,9,2,1
GO:1901723,9,3,2
GO:0061189,8,3,0
GO:0072309,10,2,2
GO:0010730,8,5,0
GO:0032291,8,1,1
GO:0039519,7,1,1
GO:0006451,10,2,1
GO:0015911,11,3,3
GO:0033278,9,2,3
GO:1902955,9,3,0
GO:0006477,6,2,1
GO:0060217,10,2,0
GO:0007163,2,1,10
GO:0044379,8,2,2
GO:0043010,8,1,10
GO:0042481,6,2,3
GO:0035418,6,1,5
GO:0043308,9,3,3
GO:0003117,10,1,0
GO:0043144,9,2,4
GO:0085029,6,2,6
GO:0042724,6,5,1
GO:0016119,7,1,3
GO:0070634,5,2,0
GO:0031283,12,4,0
GO:0006403,3,1,6
GO:0040007,1,1,6
GO:0033622,6,1,3
GO:0006270,9,2,3
GO:0042117,5,1,2
GO:2000655,8,4,0
GO:0045623,15,5,3
GO:0034756,9,2,3
GO:0035491,9,4,0
GO:0034465,4,2,0
GO:0061780,9,3,0
GO:0090365,9,2,1
GO:0002181,7,1,6
GO:0043266,8,2,3
GO:1905485,11,3,1
GO:0034214,7,1,0
GO:1904772,4,1,0
GO:0033363,6,2,8
GO:0043578,6,1,1
GO:0018230,9,2,0
GO:0018352,6,1,1
GO:0071418,6,2,0
GO:0061873,6,2,1
GO:0048545,5,3,3
GO:1905585,7,2,1
GO:0045926,4,3,3
GO:0030101,5,1,7
GO:0006211,6,3,0
GO:1903670,11,2,2
GO:0032927,11,3,0
GO:0031952,9,2,3
GO:0120188,9,3,2
GO:0043163,5,1,0
GO:0007501,11,2,5
GO:0021623,11,2,0
GO:0042416,8,2,3
GO:0006658,7,2,4
GO:0048148,7,2,0
GO:2000845,10,4,0
GO:1904947,10,2,0
GO:0062033,10,4,2
GO:0002016,10,1,3
GO:1905780,10,3,1
GO:0061640,5,1,7
GO:0045175,5,1,0
GO:2000480,12,2,0
GO:0051321,3,3,4
GO:0001878,6,1,1
GO:0006750,6,5,2
GO:0021571,10,1,1
GO:0044855,7,2,1
GO:0015772,6,1,1
GO:0035909,10,2,5
GO:0046222,5,2,1
GO:0008154,8,1,3
GO:0032076,9,3,1
GO:0003081,9,1,3
GO:0061526,7,2,1
GO:0071346,9,2,1
GO:0051053,8,4,11
GO:0043320,10,3,3
GO:0032917,7,1,3
GO:0097116,10,2,0
GO:0007194,6,3,0
GO:0048146,6,3,2
GO:0006175,12,3,0
GO:0072657,5,2,18
GO:1903276,10,2,1
GO:1901337,5,2,1
GO:0071697,4,2,2
GO:1990543,8,2,0
GO:1905586,8,3,0
GO:0090618,2,1,0
GO:0090260,16,3,0
GO:2000295,7,3,2
GO:0002504,3,1,5
GO:2000744,6,3,0
GO:0034698,5,1,4
GO:0006435,11,1,1
GO:0036289,9,2,1
GO:2000780,10,3,3
GO:0090386,8,2,1
GO:0060978,10,2,1
GO:0090270,9,2,2
GO:0070777,10,2,1
GO:1904383,4,2,0
GO:0001815,13,4,0
GO:0032621,7,1,3
GO:0046054,11,2,1
GO:0006014,6,1,1
GO:0034058,8,1,1
GO:1905049,9,2,1
GO:1903327,10,3,1
GO:0002312,6,2,3
GO:1904035,6,2,9
GO:0099541,7,1,3
GO:1900825,7,2,3
GO:0030970,9,3,4
GO:0001840,7,2,2
GO:2000632,15,3,0
GO:1904195,6,2,1
GO:0098737,8,2,0
GO:0001658,13,2,5
GO:0044417,4,1,1
GO:0003050,9,1,0
GO:0097052,8,2,1
GO:0009812,3,1,3
GO:0007197,9,2,0
GO:0070245,10,3,0
GO:0034092,9,3,1
GO:0060687,11,4,0
GO:0003283,9,2,3
GO:2000983,5,1,1
GO:0071028,11,2,1
GO:0034204,6,2,3
GO:0110154,7,1,2
GO:0008065,8,2,0
GO:2001213,11,3,0
GO:0099004,5,1,1
GO:1905858,5,1,1
GO:0032148,12,1,0
GO:1903544,6,1,1
GO:0001113,11,2,0
GO:0010952,8,3,6
GO:0010971,9,4,0
GO:0015671,5,1,0
GO:1903779,8,2,3
GO:0019418,4,1,1
GO:0035307,9,4,3
GO:0016070,6,1,15
GO:0030913,10,3,0
GO:0010044,5,1,1
GO:0044872,5,1,2
GO:0021874,11,2,0
GO:0046365,5,3,2
GO:0051261,6,1,7
GO:0009100,5,2,10
GO:1902954,8,3,1
GO:0060216,6,1,1
GO:0070602,8,2,1
GO:0061024,4,1,27
GO:0061004,7,3,8
GO:0031646,6,3,4
GO:0090033,5,3,1
GO:1901071,5,1,5
GO:1990775,7,1,2
GO:0050994,6,3,7
GO:0007585,2,1,4
GO:1902036,8,3,2
GO:0010631,5,2,8
GO:0045217,6,2,2
GO:0042669,14,3,0
GO:0050865,4,3,7
GO:0009212,10,2,1
GO:0010724,9,2,0
GO:0036148,8,1,0
GO:1990700,7,3,1
GO:0021501,6,2,0
GO:0045780,7,3,0
GO:0019376,8,2,1
GO:0160025,5,1,0
GO:0060318,8,2,1
GO:0003299,5,3,1
GO:0090248,9,2,1
GO:0051036,6,1,1
GO:1902253,8,3,4
GO:0071955,7,2,0
GO:0060287,8,2,0
GO:0002861,7,3,4
GO:0010931,7,1,2
GO:1904300,7,5,0
GO:0072184,10,2,0
GO:0032516,10,3,3
GO:0032605,7,3,2
GO:0036034,6,1,2
GO:0002752,13,2,1
GO:0030845,6,1,0
GO:1904997,8,2,2
GO:0086069,9,1,3
GO:0048690,15,3,1
GO:0038026,6,1,0
GO:1900134,14,3,0
GO:0048165,8,1,2
GO:0003116,9,1,1
GO:0034219,6,2,4
GO:0060783,9,2,0
GO:0072129,9,2,2
GO:0034643,5,2,1
GO:0010248,6,1,0
GO:0000103,4,1,0
GO:0044858,8,2,1
GO:0003140,8,2,0
GO:1902476,7,3,0
GO:0003151,8,2,6
GO:0051928,9,3,3
GO:0033145,10,3,2
GO:2000807,8,2,2
GO:0046184,4,3,5
GO:0097402,4,1,2
GO:1901751,9,4,1
GO:0055070,5,2,1
GO:2000508,8,3,3
GO:0061031,8,1,0
GO:0006161,10,2,0
GO:0008406,7,3,7
GO:0061945,12,2,2
GO:1902491,10,5,0
GO:0060601,7,2,3
GO:0071218,6,2,2
GO:0010033,3,1,33
GO:0061365,7,1,1
GO:0051962,7,4,2
GO:0048633,9,4,0
GO:0045844,7,4,1
GO:0090341,10,3,0
GO:0002859,12,4,0
GO:0061698,7,1,0
GO:2000537,10,2,1
GO:0002778,10,2,4
GO:0071480,7,2,0
GO:0098972,10,2,0
GO:0031113,9,4,3
GO:0008653,5,2,1
GO:1900744,9,2,2
GO:0002143,13,2,0
GO:1901257,10,3,1
GO:0021594,11,2,2
GO:0051934,8,2,4
GO:0051446,6,4,3
GO:0014055,10,3,2
GO:1903525,7,2,2
GO:0002921,6,3,3
GO:0001778,6,2,2
GO:0010732,7,2,1
GO:0090666,6,1,0
GO:0002419,7,2,2
GO:0021555,11,2,0
GO:0042026,8,1,2
GO:0050955,6,1,3
GO:0014855,4,1,2
GO:0046960,8,1,0
GO:0071786,6,1,5
GO:0000495,11,2,0
GO:0160049,16,2,0
GO:0010660,6,2,4
GO:0045992,6,4,1
GO:0009142,8,2,4
GO:1904003,6,3,0
GO:0098698,8,3,2
GO:0071168,7,1,7
GO:0090346,4,1,2
GO:0072303,14,3,0
GO:0035483,5,1,0
GO:0009213,10,2,2
GO:0050877,3,1,13
GO:1904238,4,1,1
GO:1903699,6,1,0
GO:0030211,8,3,0
GO:0006400,10,2,13
GO:0043369,12,2,2
GO:0030328,6,2,0
GO:0071395,7,3,0
GO:1904155,11,1,0
GO:0072166,10,1,1
GO:0040040,4,2,0
GO:0030730,5,1,3
GO:0010746,12,3,2
GO:1902870,13,3,0
GO:0018201,7,1,2
GO:2000359,7,2,1
GO:0000122,11,3,3
GO:0090242,8,2,0
GO:1902824,9,3,0
GO:2000785,8,3,2
GO:0097061,7,2,2
GO:0003056,9,3,2
GO:0045165,4,2,23
GO:0098508,8,2,0
GO:0090345,3,1,3
GO:0010920,9,6,0
GO:1905604,7,2,0
GO:1903823,9,1,1
GO:0031929,6,1,5
GO:0021586,11,3,1
GO:2000590,11,4,0
GO:0072312,11,3,2
GO:0090678,4,2,1
GO:0060466,11,2,0
GO:0043102,7,4,1
GO:1902173,8,3,0
GO:0006147,9,2,0
GO:0072173,10,2,2
GO:0048736,4,2,2
GO:0007229,6,1,3
GO:1903178,7,2,0
GO:0071173,10,1,2
GO:0032685,10,4,0
GO:0140917,11,2,0
GO:0015679,10,1,1
GO:1904179,7,4,0
GO:0042254,5,1,8
GO:0019988,11,1,2
