"ENSEMBL","GO"
"ENSG00000205609","GO:0001732"
"ENSG00000205629","GO:0000086"
"ENSG00000205639","GO:0003376"
"ENSG00000205642","GO:0007420"
"ENSG00000205649","GO:0031214"
"ENSG00000205659","GO:0006355"
"ENSG00000205669","GO:0006631"
"ENSG00000205670","GO:0008150"
"ENSG00000205678","GO:0042761"
"ENSG00000205683","GO:0006338"
"ENSG00000205693","GO:0008544"
"ENSG00000205704","GO:0007399"
"ENSG00000205707","GO:0022904"
"ENSG00000205726","GO:0006887"
"ENSG00000205744","GO:0006897"
"ENSG00000205758","GO:1901661"
"ENSG00000205765","GO:0000423"
"ENSG00000205777","GO:0008150"
"ENSG00000205784","GO:0015031"
"ENSG00000205794","GO:0006637"
"ENSG00000205808","GO:0006695"
"ENSG00000205809","GO:0002223"
"ENSG00000205810","GO:0002223"
"ENSG00000205835","GO:0006260"
"ENSG00000205838","GO:0034976"
"ENSG00000205846","GO:0001819"
"ENSG00000205857","GO:0006357"
"ENSG00000205882","GO:0042742"
"ENSG00000205883","GO:0042742"
"ENSG00000205884","GO:0031640"
"ENSG00000205899","GO:0006357"
"ENSG00000205903","GO:0006357"
"ENSG00000205922","GO:0006357"
"ENSG00000205923","GO:0008283"
"ENSG00000205927","GO:0000122"
"ENSG00000205929","GO:0008150"
"ENSG00000205937","GO:0000184"
"ENSG00000205946","GO:0016579"
"ENSG00000205978","GO:0006281"
"ENSG00000205981","GO:0006457"
"ENSG00000206013","GO:0001701"
"ENSG00000206047","GO:0002227"
"ENSG00000206052","GO:0007169"
"ENSG00000206053","GO:0050848"
"ENSG00000206072","GO:0010951"
"ENSG00000206073","GO:0010466"
"ENSG00000206075","GO:0002009"
"ENSG00000206077","GO:0006612"
"ENSG00000206127","GO:0007030"
"ENSG00000206150","GO:0050830"
"ENSG00000206172","GO:0015670"
"ENSG00000206177","GO:0015671"
"ENSG00000206181","GO:0006366"
"ENSG00000206190","GO:0008360"
"ENSG00000206203","GO:0006468"
"ENSG00000206384","GO:0007155"
"ENSG00000206418","GO:0006904"
"ENSG00000206422","GO:0007165"
"ENSG00000206503","GO:0001913"
"ENSG00000206527","GO:0030148"
"ENSG00000206530","GO:0000226"
"ENSG00000206531","GO:0150077"
"ENSG00000206536","GO:0007186"
"ENSG00000206538","GO:0006357"
"ENSG00000206557","GO:0000082"
"ENSG00000206561","GO:0001507"
"ENSG00000206562","GO:0006400"
"ENSG00000206579","GO:0043652"
"ENSG00000206603","GO:0006396"
"ENSG00000206609","GO:0006396"
"ENSG00000206612","GO:0006396"
"ENSG00000206621","GO:0006396"
"ENSG00000206622","GO:0006396"
"ENSG00000206625","GO:0000244"
"ENSG00000206630","GO:0006396"
"ENSG00000206633","GO:0006396"
"ENSG00000206634","GO:0006396"
"ENSG00000206650","GO:0006396"
"ENSG00000206688","GO:0006396"
"ENSG00000206754","GO:0006396"
"ENSG00000206755","GO:0006396"
"ENSG00000206775","GO:0006396"
"ENSG00000206780","GO:0006396"
"ENSG00000206838","GO:0006396"
"ENSG00000206869","GO:0006396"
"ENSG00000206885","GO:0006396"
"ENSG00000206897","GO:0006396"
"ENSG00000206903","GO:0006396"
"ENSG00000206937","GO:0006396"
"ENSG00000206941","GO:0006396"
"ENSG00000206989","GO:0006396"
"ENSG00000207001","GO:0006396"
"ENSG00000207008","GO:0006396"
"ENSG00000207014","GO:0006396"
"ENSG00000207016","GO:0006396"
"ENSG00000207031","GO:0006396"
"ENSG00000207047","GO:0006396"
"ENSG00000207062","GO:0006396"
"ENSG00000207063","GO:0006396"
"ENSG00000207067","GO:0006396"
"ENSG00000207088","GO:0006396"
"ENSG00000207093","GO:0006396"
"ENSG00000207109","GO:0006396"
"ENSG00000207137","GO:0006396"
"ENSG00000207168","GO:0006396"
"ENSG00000207174","GO:0006396"
"ENSG00000207181","GO:0006396"
"ENSG00000207187","GO:0006396"
"ENSG00000207191","GO:0006396"
"ENSG00000207197","GO:0006396"
"ENSG00000207205","GO:0000395"
"ENSG00000207217","GO:0006396"
"ENSG00000207221","GO:0006396"
"ENSG00000207233","GO:0006396"
"ENSG00000207245","GO:0006396"
"ENSG00000207263","GO:0006396"
"ENSG00000207274","GO:0006396"
"ENSG00000207279","GO:0006396"
"ENSG00000207280","GO:0006396"
"ENSG00000207297","GO:0006396"
"ENSG00000207313","GO:0006396"
"ENSG00000207344","GO:0006396"
"ENSG00000207349","GO:0000395"
"ENSG00000207375","GO:0006396"
"ENSG00000207392","GO:0006396"
"ENSG00000207442","GO:0006396"
"ENSG00000207444","GO:0006396"
"ENSG00000207445","GO:0006396"
"ENSG00000207460","GO:0006396"
"ENSG00000207468","GO:0006396"
"ENSG00000207475","GO:0006396"
"ENSG00000207493","GO:0006396"
"ENSG00000207501","GO:0000395"
"ENSG00000207507","GO:0000244"
"ENSG00000207516","GO:0006396"
"ENSG00000207523","GO:0006396"
"ENSG00000207546","GO:0010628"
"ENSG00000207547","GO:0035195"
"ENSG00000207550","GO:0010629"
"ENSG00000207551","GO:0035279"
"ENSG00000207552","GO:0035195"
"ENSG00000207559","GO:0035195"
"ENSG00000207563","GO:0035195"
"ENSG00000207568","GO:0032717"
"ENSG00000207569","GO:0035195"
"ENSG00000207571","GO:0035195"
"ENSG00000207573","GO:0035195"
"ENSG00000207574","GO:0035195"
"ENSG00000207575","GO:0035195"
"ENSG00000207578","GO:0035195"
"ENSG00000207579","GO:0035195"
"ENSG00000207580","GO:0035195"
"ENSG00000207581","GO:0035195"
"ENSG00000207582","GO:0001934"
"ENSG00000207585","GO:0030335"
"ENSG00000207586","GO:0035195"
"ENSG00000207587","GO:0035195"
"ENSG00000207588","GO:0035195"
"ENSG00000207589","GO:0032410"
"ENSG00000207590","GO:0032705"
"ENSG00000207595","GO:0010629"
"ENSG00000207597","GO:0035195"
"ENSG00000207598","GO:0035195"
"ENSG00000207604","GO:0010455"
"ENSG00000207605","GO:0035195"
"ENSG00000207606","GO:0035195"
"ENSG00000207607","GO:0035195"
"ENSG00000207608","GO:0035195"
"ENSG00000207609","GO:0030336"
"ENSG00000207611","GO:0010719"
"ENSG00000207612","GO:0035195"
"ENSG00000207613","GO:0001774"
"ENSG00000207614","GO:0006974"
"ENSG00000207617","GO:0035195"
"ENSG00000207620","GO:0035195"
"ENSG00000207626","GO:0035195"
"ENSG00000207627","GO:0035195"
"ENSG00000207628","GO:0035195"
"ENSG00000207629","GO:0035195"
"ENSG00000207630","GO:0035195"
"ENSG00000207632","GO:0030336"
"ENSG00000207633","GO:0016525"
"ENSG00000207635","GO:0014883"
"ENSG00000207637","GO:0035195"
"ENSG00000207638","GO:0035195"
"ENSG00000207639","GO:0035195"
"ENSG00000207646","GO:0035195"
"ENSG00000207647","GO:0035195"
"ENSG00000207649","GO:0035195"
"ENSG00000207651","GO:0034393"
"ENSG00000207652","GO:0035195"
"ENSG00000207653","GO:0035195"
"ENSG00000207654","GO:0001934"
"ENSG00000207688","GO:0035195"
"ENSG00000207691","GO:0007179"
"ENSG00000207692","GO:0035195"
"ENSG00000207695","GO:0035195"
"ENSG00000207696","GO:0035278"
"ENSG00000207697","GO:0010629"
"ENSG00000207698","GO:0016055"
"ENSG00000207701","GO:0035195"
"ENSG00000207703","GO:0035195"
"ENSG00000207706","GO:0008150"
"ENSG00000207713","GO:0001818"
"ENSG00000207714","GO:0035195"
"ENSG00000207716","GO:0035195"
"ENSG00000207717","GO:0035195"
"ENSG00000207721","GO:0010629"
"ENSG00000207725","GO:0010634"
"ENSG00000207729","GO:0035195"
"ENSG00000207730","GO:0008284"
"ENSG00000207732","GO:0008285"
"ENSG00000207734","GO:0035195"
"ENSG00000207735","GO:0030336"
"ENSG00000207736","GO:0008284"
"ENSG00000207737","GO:0035195"
"ENSG00000207739","GO:0035195"
"ENSG00000207741","GO:0008284"
"ENSG00000207743","GO:0032410"
"ENSG00000207744","GO:0010884"
"ENSG00000207746","GO:0035195"
"ENSG00000207749","GO:0035195"
"ENSG00000207750","GO:0035195"
"ENSG00000207752","GO:0000320"
"ENSG00000207754","GO:0035195"
"ENSG00000207755","GO:0035195"
"ENSG00000207756","GO:0035195"
"ENSG00000207757","GO:0001818"
"ENSG00000207758","GO:0035195"
"ENSG00000207759","GO:0035195"
"ENSG00000207761","GO:0035195"
"ENSG00000207762","GO:0035195"
"ENSG00000207766","GO:0035195"
"ENSG00000207768","GO:0035195"
"ENSG00000207769","GO:0035195"
"ENSG00000207771","GO:0035195"
"ENSG00000207773","GO:0035195"
"ENSG00000207776","GO:0030336"
"ENSG00000207778","GO:0035195"
"ENSG00000207779","GO:0001569"
"ENSG00000207780","GO:0035195"
"ENSG00000207781","GO:0035195"
"ENSG00000207782","GO:0035195"
"ENSG00000207784","GO:0035195"
"ENSG00000207785","GO:0035195"
"ENSG00000207788","GO:0008150"
"ENSG00000207789","GO:0035195"
"ENSG00000207797","GO:0035195"
"ENSG00000207800","GO:0035195"
"ENSG00000207804","GO:0035195"
"ENSG00000207807","GO:0009617"
"ENSG00000207808","GO:0010628"
"ENSG00000207810","GO:0035195"
"ENSG00000207811","GO:0008285"
"ENSG00000207814","GO:0035195"
"ENSG00000207815","GO:0035195"
"ENSG00000207816","GO:0035195"
"ENSG00000207820","GO:0009617"
"ENSG00000207821","GO:0010628"
"ENSG00000207825","GO:0035195"
"ENSG00000207827","GO:0007179"
"ENSG00000207837","GO:0035195"
"ENSG00000207839","GO:0010628"
"ENSG00000207863","GO:0035195"
"ENSG00000207864","GO:0010628"
"ENSG00000207868","GO:0035195"
"ENSG00000207870","GO:0006954"
"ENSG00000207924","GO:0035195"
"ENSG00000207926","GO:0006954"
"ENSG00000207927","GO:0002719"
"ENSG00000207931","GO:0035195"
"ENSG00000207932","GO:0010629"
"ENSG00000207933","GO:0007162"
"ENSG00000207934","GO:0035195"
"ENSG00000207935","GO:0008285"
"ENSG00000207938","GO:0010628"
"ENSG00000207940","GO:0035195"
"ENSG00000207942","GO:0032700"
"ENSG00000207944","GO:0035195"
"ENSG00000207947","GO:0010804"
"ENSG00000207948","GO:0002027"
"ENSG00000207952","GO:0035195"
"ENSG00000207954","GO:0007162"
"ENSG00000207961","GO:0035195"
"ENSG00000207962","GO:0010868"
"ENSG00000207963","GO:0035195"
"ENSG00000207970","GO:0035195"
"ENSG00000207971","GO:0001934"
"ENSG00000207972","GO:0035195"
"ENSG00000207973","GO:0035195"
"ENSG00000207974","GO:0035195"
"ENSG00000207975","GO:0009968"
"ENSG00000207976","GO:0035195"
"ENSG00000207978","GO:0035195"
"ENSG00000207979","GO:0035195"
"ENSG00000207980","GO:0008285"
"ENSG00000207981","GO:0008284"
"ENSG00000207983","GO:0032410"
"ENSG00000207987","GO:0008150"
"ENSG00000207988","GO:0035195"
"ENSG00000207990","GO:0001819"
"ENSG00000207991","GO:0035195"
"ENSG00000207993","GO:0035195"
"ENSG00000207994","GO:0010629"
"ENSG00000207996","GO:0035195"
"ENSG00000207997","GO:0035195"
"ENSG00000208001","GO:0010976"
"ENSG00000208002","GO:0035195"
"ENSG00000208003","GO:0035195"
"ENSG00000208004","GO:0035195"
"ENSG00000208005","GO:0001937"
"ENSG00000208006","GO:0001569"
"ENSG00000208008","GO:0001960"
"ENSG00000208009","GO:0010628"
"ENSG00000208012","GO:0035195"
"ENSG00000208013","GO:0035195"
"ENSG00000208015","GO:0035195"
"ENSG00000208017","GO:0010628"
"ENSG00000208022","GO:0035195"
"ENSG00000208023","GO:0010629"
"ENSG00000208027","GO:0035195"
"ENSG00000208028","GO:0035195"
"ENSG00000208032","GO:0035195"
"ENSG00000208033","GO:0035195"
"ENSG00000208036","GO:0010629"
"ENSG00000208037","GO:0008285"
"ENSG00000208308","GO:0006396"
"ENSG00000208772","GO:0006396"
"ENSG00000208892","GO:0006396"
"ENSG00000209042","GO:0006396"
"ENSG00000209482","GO:0006396"
"ENSG00000209645","GO:0006396"
"ENSG00000209702","GO:0006396"
"ENSG00000210151","GO:0006412"
"ENSG00000210741","GO:0010593"
"ENSG00000211137","GO:0035195"
"ENSG00000211445","GO:0006982"
"ENSG00000211448","GO:0001514"
"ENSG00000211451","GO:0007186"
"ENSG00000211452","GO:0006520"
"ENSG00000211455","GO:0006468"
"ENSG00000211456","GO:0006661"
"ENSG00000211460","GO:0006310"
"ENSG00000211514","GO:0035195"
"ENSG00000211538","GO:0010628"
"ENSG00000211543","GO:0035195"
"ENSG00000211563","GO:0035195"
"ENSG00000211574","GO:0035195"
"ENSG00000211575","GO:0035195"
"ENSG00000211578","GO:0031393"
"ENSG00000211580","GO:0010628"
"ENSG00000211581","GO:0035195"
"ENSG00000211582","GO:0035195"
"ENSG00000211584","GO:0015886"
"ENSG00000211591","GO:0007605"
"ENSG00000211592","GO:0001895"
"ENSG00000211598","GO:0002250"
"ENSG00000211599","GO:0002250"
"ENSG00000211611","GO:0002250"
"ENSG00000211623","GO:0002250"
"ENSG00000211625","GO:0002250"
"ENSG00000211626","GO:0002250"
"ENSG00000211632","GO:0002250"
"ENSG00000211633","GO:0002250"
"ENSG00000211637","GO:0002250"
"ENSG00000211638","GO:0002250"
"ENSG00000211639","GO:0002250"
"ENSG00000211640","GO:0002250"
"ENSG00000211641","GO:0002250"
"ENSG00000211642","GO:0002250"
"ENSG00000211644","GO:0002250"
"ENSG00000211645","GO:0002250"
"ENSG00000211647","GO:0002250"
"ENSG00000211648","GO:0002250"
"ENSG00000211649","GO:0002250"
"ENSG00000211650","GO:0002250"
"ENSG00000211651","GO:0002250"
"ENSG00000211652","GO:0002250"
"ENSG00000211653","GO:0002250"
"ENSG00000211654","GO:0002250"
"ENSG00000211655","GO:0002250"
"ENSG00000211656","GO:0002250"
"ENSG00000211657","GO:0002250"
"ENSG00000211658","GO:0002250"
"ENSG00000211659","GO:0002250"
"ENSG00000211660","GO:0002250"
"ENSG00000211661","GO:0002250"
"ENSG00000211662","GO:0002250"
"ENSG00000211663","GO:0002250"
"ENSG00000211664","GO:0002250"
"ENSG00000211665","GO:0002250"
"ENSG00000211666","GO:0002250"
"ENSG00000211667","GO:0002250"
"ENSG00000211668","GO:0002250"
"ENSG00000211669","GO:0002250"
"ENSG00000211670","GO:0002250"
"ENSG00000211672","GO:0002250"
"ENSG00000211677","GO:0016064"
"ENSG00000211679","GO:0002250"
"ENSG00000211685","GO:0002250"
"ENSG00000211689","GO:0002250"
"ENSG00000211695","GO:0002250"
"ENSG00000211696","GO:0002250"
"ENSG00000211697","GO:0002250"
"ENSG00000211698","GO:0002250"
"ENSG00000211699","GO:0002250"
"ENSG00000211701","GO:0002250"
"ENSG00000211706","GO:0002250"
"ENSG00000211707","GO:0002250"
"ENSG00000211710","GO:0002250"
"ENSG00000211713","GO:0002250"
"ENSG00000211714","GO:0002250"
"ENSG00000211715","GO:0002250"
"ENSG00000211716","GO:0002250"
"ENSG00000211717","GO:0002250"
"ENSG00000211720","GO:0002250"
"ENSG00000211721","GO:0002250"
"ENSG00000211724","GO:0002250"
"ENSG00000211725","GO:0002250"
"ENSG00000211727","GO:0002250"
"ENSG00000211728","GO:0002250"
"ENSG00000211731","GO:0002250"
"ENSG00000211734","GO:0002250"
"ENSG00000211745","GO:0002250"
"ENSG00000211746","GO:0002250"
"ENSG00000211747","GO:0002250"
"ENSG00000211749","GO:0002250"
"ENSG00000211750","GO:0002250"
"ENSG00000211751","GO:0002250"
"ENSG00000211752","GO:0002250"
"ENSG00000211753","GO:0002250"
"ENSG00000211764","GO:0002250"
"ENSG00000211765","GO:0002250"
"ENSG00000211767","GO:0002250"
"ENSG00000211768","GO:0002250"
"ENSG00000211769","GO:0002250"
"ENSG00000211770","GO:0002250"
"ENSG00000211771","GO:0002250"
"ENSG00000211772","GO:0002250"
"ENSG00000211776","GO:0002250"
"ENSG00000211777","GO:0002250"
"ENSG00000211778","GO:0002250"
"ENSG00000211779","GO:0002250"
"ENSG00000211780","GO:0002250"
"ENSG00000211781","GO:0002250"
"ENSG00000211782","GO:0002250"
"ENSG00000211783","GO:0002250"
"ENSG00000211784","GO:0002250"
"ENSG00000211785","GO:0002250"
"ENSG00000211786","GO:0002250"
"ENSG00000211787","GO:0002250"
"ENSG00000211788","GO:0002250"
"ENSG00000211789","GO:0002250"
"ENSG00000211790","GO:0002250"
"ENSG00000211791","GO:0002250"
"ENSG00000211792","GO:0002250"
"ENSG00000211793","GO:0002250"
"ENSG00000211794","GO:0002250"
"ENSG00000211795","GO:0002250"
"ENSG00000211796","GO:0002250"
"ENSG00000211797","GO:0002250"
"ENSG00000211798","GO:0002250"
"ENSG00000211799","GO:0002250"
"ENSG00000211800","GO:0002250"
"ENSG00000211801","GO:0002250"
"ENSG00000211802","GO:0002250"
"ENSG00000211803","GO:0002250"
"ENSG00000211804","GO:0002250"
"ENSG00000211805","GO:0002250"
"ENSG00000211806","GO:0002250"
"ENSG00000211807","GO:0002250"
"ENSG00000211809","GO:0002250"
"ENSG00000211810","GO:0002250"
"ENSG00000211812","GO:0002250"
"ENSG00000211813","GO:0002250"
"ENSG00000211814","GO:0002250"
"ENSG00000211815","GO:0002250"
"ENSG00000211816","GO:0002250"
"ENSG00000211817","GO:0002250"
"ENSG00000211818","GO:0002250"
"ENSG00000211819","GO:0002250"
"ENSG00000211820","GO:0002250"
"ENSG00000211821","GO:0002250"
"ENSG00000211825","GO:0002250"
"ENSG00000211847","GO:0002250"
"ENSG00000211858","GO:0002250"
"ENSG00000211886","GO:0002250"
"ENSG00000211890","GO:0001895"
"ENSG00000211891","GO:0002250"
"ENSG00000211892","GO:0002250"
"ENSG00000211893","GO:0002250"
"ENSG00000211895","GO:0001895"
"ENSG00000211896","GO:0001788"
"ENSG00000211897","GO:0001895"
"ENSG00000211898","GO:0002250"
"ENSG00000211899","GO:0002250"
"ENSG00000211905","GO:0002250"
"ENSG00000211933","GO:0016064"
"ENSG00000211935","GO:0016064"
"ENSG00000211937","GO:0006955"
"ENSG00000211938","GO:0006955"
"ENSG00000211941","GO:0006955"
"ENSG00000211942","GO:0006955"
"ENSG00000211943","GO:0016064"
"ENSG00000211944","GO:0016064"
"ENSG00000211945","GO:0016064"
"ENSG00000211946","GO:0016064"
"ENSG00000211947","GO:0016064"
"ENSG00000211949","GO:0006955"
"ENSG00000211950","GO:0016064"
"ENSG00000211951","GO:0016064"
"ENSG00000211952","GO:0016064"
"ENSG00000211955","GO:0006955"
"ENSG00000211956","GO:0006955"
"ENSG00000211957","GO:0016064"
"ENSG00000211958","GO:0016064"
"ENSG00000211959","GO:0006955"
"ENSG00000211961","GO:0016064"
"ENSG00000211964","GO:0006955"
"ENSG00000211965","GO:0016064"
"ENSG00000211966","GO:0016064"
"ENSG00000211967","GO:0006955"
"ENSG00000211968","GO:0016064"
"ENSG00000211970","GO:0016064"
"ENSG00000211972","GO:0016064"
"ENSG00000211973","GO:0006955"
"ENSG00000211974","GO:0016064"
"ENSG00000211976","GO:0016064"
"ENSG00000211979","GO:0016064"
"ENSG00000211991","GO:0035195"
"ENSG00000211997","GO:0010629"
"ENSG00000212024","GO:0035195"
"ENSG00000212027","GO:0035195"
"ENSG00000212040","GO:0030336"
"ENSG00000212102","GO:0035195"
"ENSG00000212122","GO:0006468"
"ENSG00000212124","GO:0007186"
"ENSG00000212126","GO:0001580"
"ENSG00000212127","GO:0001580"
"ENSG00000212128","GO:0001580"
"ENSG00000212135","GO:0006396"
"ENSG00000212158","GO:0006396"
"ENSG00000212214","GO:0006396"
"ENSG00000212232","GO:0006396"
"ENSG00000212264","GO:0006396"
"ENSG00000212283","GO:0006396"
"ENSG00000212296","GO:0006396"
"ENSG00000212304","GO:0006396"
"ENSG00000212309","GO:0006396"
"ENSG00000212402","GO:0006396"
"ENSG00000212414","GO:0006396"
"ENSG00000212443","GO:0006396"
"ENSG00000212447","GO:0006396"
"ENSG00000212452","GO:0006396"
"ENSG00000212464","GO:0006396"
"ENSG00000212493","GO:0006396"
"ENSG00000212534","GO:0006396"
"ENSG00000212587","GO:0006396"
"ENSG00000212588","GO:0006396"
"ENSG00000212607","GO:0006396"
"ENSG00000212710","GO:0006888"
"ENSG00000212722","GO:0042633"
"ENSG00000212807","GO:0007186"
"ENSG00000212864","GO:0016567"
"ENSG00000212907","GO:0006120"
"ENSG00000212916","GO:0031122"
"ENSG00000212938","GO:0031424"
"ENSG00000212993","GO:0006355"
"ENSG00000213005","GO:0045143"
"ENSG00000213015","GO:0001938"
"ENSG00000213020","GO:0006357"
"ENSG00000213023","GO:0014059"
"ENSG00000213024","GO:0006405"
"ENSG00000213047","GO:0006897"
"ENSG00000213064","GO:0008150"
"ENSG00000213066","GO:0006469"
"ENSG00000213079","GO:0006369"
"ENSG00000213085","GO:0030317"
"ENSG00000213088","GO:0006952"
"ENSG00000213096","GO:0000122"
"ENSG00000213123","GO:0007018"
"ENSG00000213139","GO:0002009"
"ENSG00000213145","GO:0006955"
"ENSG00000213171","GO:0051965"
"ENSG00000213186","GO:0016567"
"ENSG00000213190","GO:0043065"
"ENSG00000213199","GO:0007165"
"ENSG00000213215","GO:0007165"
"ENSG00000213218","GO:0031667"
"ENSG00000213221","GO:0006457"
"ENSG00000213231","GO:0033138"
"ENSG00000213246","GO:0000122"
"ENSG00000213281","GO:0000165"
"ENSG00000213316","GO:0006691"
"ENSG00000213337","GO:0008150"
"ENSG00000213339","GO:0006400"
"ENSG00000213341","GO:0003009"
"ENSG00000213347","GO:0000122"
"ENSG00000213366","GO:0006749"
"ENSG00000213380","GO:0000301"
"ENSG00000213390","GO:0007165"
"ENSG00000213397","GO:0007098"
"ENSG00000213398","GO:0006629"
"ENSG00000213401","GO:0000122"
"ENSG00000213402","GO:0006952"
"ENSG00000213413","GO:0050860"
"ENSG00000213420","GO:0007224"
"ENSG00000213439","GO:0007186"
"ENSG00000213445","GO:0002250"
"ENSG00000213462","GO:0008150"
"ENSG00000213463","GO:0001937"
"ENSG00000213465","GO:0006110"
"ENSG00000213468","GO:0006325"
"ENSG00000213471","GO:0000226"
"ENSG00000213512","GO:0001818"
"ENSG00000213516","GO:0006397"
"ENSG00000213523","GO:0006915"
"ENSG00000213533","GO:0032237"
"ENSG00000213551","GO:0006334"
"ENSG00000213553","GO:0000027"
"ENSG00000213585","GO:0001662"
"ENSG00000213588","GO:0006357"
"ENSG00000213593","GO:0007420"
"ENSG00000213614","GO:0001501"
"ENSG00000213619","GO:0006120"
"ENSG00000213625","GO:0032511"
"ENSG00000213626","GO:0033147"
"ENSG00000213638","GO:0008033"
"ENSG00000213639","GO:0000165"
"ENSG00000213648","GO:0006068"
"ENSG00000213658","GO:0002250"
"ENSG00000213672","GO:0006897"
"ENSG00000213676","GO:0006357"
"ENSG00000213689","GO:0001568"
"ENSG00000213694","GO:0003376"
"ENSG00000213699","GO:0008284"
"ENSG00000213714","GO:0007283"
"ENSG00000213722","GO:0000052"
"ENSG00000213741","GO:0002181"
"ENSG00000213759","GO:0006805"
"ENSG00000213762","GO:0000122"
"ENSG00000213782","GO:0006364"
"ENSG00000213793","GO:0006357"
"ENSG00000213799","GO:0006357"
"ENSG00000213809","GO:0002223"
"ENSG00000213853","GO:0001765"
"ENSG00000213859","GO:0007049"
"ENSG00000213889","GO:0035970"
"ENSG00000213892","GO:0007605"
"ENSG00000213901","GO:0015882"
"ENSG00000213903","GO:0006936"
"ENSG00000213906","GO:0006935"
"ENSG00000213918","GO:0002283"
"ENSG00000213921","GO:0006357"
"ENSG00000213923","GO:0006281"
"ENSG00000213928","GO:0002376"
"ENSG00000213930","GO:0006011"
"ENSG00000213931","GO:0014070"
"ENSG00000213934","GO:0015670"
"ENSG00000213937","GO:0007155"
"ENSG00000213949","GO:0007160"
"ENSG00000213965","GO:0008150"
"ENSG00000213967","GO:0006357"
"ENSG00000213973","GO:0006357"
"ENSG00000213977","GO:0006508"
"ENSG00000213983","GO:0006886"
"ENSG00000213988","GO:0006355"
"ENSG00000213995","GO:0008150"
"ENSG00000213996","GO:0006629"
"ENSG00000213999","GO:0007507"
"ENSG00000214013","GO:0000023"
"ENSG00000214021","GO:0003341"
"ENSG00000214022","GO:0006260"
"ENSG00000214026","GO:0006412"
"ENSG00000214029","GO:0000122"
