,root,d+,d-
GO:0007356,5,2,0
GO:0070494,5,2,1
GO:1902954,4,3,1
GO:0017126,4,2,0
GO:2000311,5,2,1
GO:2000538,6,3,0
GO:0060406,3,4,0
GO:0006469,7,3,6
GO:0060245,4,1,1
GO:0009081,4,3,5
GO:0060938,6,1,1
GO:0098883,6,2,4
GO:0036101,5,5,0
GO:0002440,2,2,8
GO:0032912,5,3,0
GO:0043315,4,5,0
GO:0007213,4,2,2
GO:0048102,4,1,3
GO:1900378,4,3,1
GO:0051135,7,3,1
GO:0046638,7,4,3
GO:0009120,5,1,4
GO:0051939,6,2,0
GO:0002587,5,4,0
GO:2000169,6,2,2
GO:0035746,3,1,2
GO:0014805,3,1,2
GO:0036179,4,2,0
GO:0070486,5,1,3
GO:0046880,5,2,2
GO:0007147,5,2,0
GO:0071345,5,2,27
GO:0009311,4,1,4
GO:0060025,4,2,0
GO:0016560,5,2,0
GO:0007635,3,2,2
GO:0000725,6,2,3
GO:1900163,5,2,0
GO:0046208,8,2,0
GO:0002816,7,2,1
GO:0046503,5,2,2
GO:1902216,5,3,0
GO:0090384,4,2,0
GO:1905219,4,3,1
GO:0051041,5,3,0
GO:0032788,6,1,0
GO:0048742,5,3,1
GO:2000379,4,3,3
GO:0072125,5,3,1
GO:0051452,4,1,7
GO:0072128,4,2,2
GO:0007206,5,2,0
GO:1903335,5,2,3
GO:1901382,4,2,2
GO:0046359,7,2,0
GO:0052547,5,2,7
GO:0047484,4,2,2
GO:0043588,4,1,4
GO:1904557,5,2,1
GO:0002604,4,2,2
GO:0006211,6,2,0
GO:0035932,6,2,2
GO:0021730,4,2,1
GO:0043369,4,2,2
GO:0050653,6,2,0
GO:0050709,4,4,6
GO:0070345,4,3,0
GO:1905784,6,2,1
GO:0072214,4,3,0
GO:0050802,3,2,5
GO:1905808,4,3,0
GO:0001569,4,2,2
GO:1901258,4,3,1
GO:1901737,5,3,2
GO:0097012,5,1,1
GO:0038113,5,2,0
GO:0009407,2,3,1
GO:0036151,5,1,0
GO:0014004,5,3,3
GO:1903422,3,3,0
GO:0072574,5,1,3
GO:0070926,5,3,0
GO:0044345,3,3,0
GO:0045667,4,2,2
GO:0071652,5,2,1
GO:0006108,7,1,0
GO:0090269,3,1,3
GO:0033685,4,3,0
GO:1903320,7,2,6
GO:0055057,3,2,3
GO:0051318,3,2,1
GO:0071037,7,2,0
GO:0051383,6,1,1
GO:0006157,8,2,0
GO:0070963,6,3,0
GO:1903249,4,5,0
GO:0060535,5,3,0
GO:0051351,5,2,3
GO:0060911,4,2,4
GO:2000544,5,3,2
GO:0003236,4,2,0
GO:0002254,6,2,1
GO:0061055,3,2,2
GO:0051001,7,2,0
GO:0043410,5,3,7
GO:0000272,5,3,2
GO:0140285,6,1,0
GO:0099518,5,2,4
GO:0007352,5,2,0
GO:2001027,4,4,1
GO:0055009,5,3,0
GO:1903660,4,3,0
GO:0007260,6,2,3
GO:1990789,4,2,2
GO:0099088,3,2,0
GO:1903556,4,3,2
GO:1901166,5,2,0
GO:0062172,10,2,0
GO:0045738,3,5,2
GO:0032490,4,3,4
GO:0061373,3,2,1
GO:0060395,5,2,3
GO:0006505,6,2,2
GO:0006011,4,2,2
GO:0090044,7,3,0
GO:0046951,4,5,0
GO:0035695,5,1,0
GO:1905146,6,1,3
GO:2000742,3,2,1
GO:0002940,6,1,0
GO:0008285,3,3,21
GO:0051241,2,3,75
GO:0016128,4,2,2
GO:1904301,3,3,1
GO:1990108,9,1,0
GO:0010526,3,2,2
GO:0072133,6,2,1
GO:0060873,5,1,0
GO:0097202,7,2,0
GO:0016050,5,1,9
GO:0071715,7,1,4
GO:0033619,5,1,3
GO:0035922,3,2,0
GO:0002315,7,1,0
GO:0106354,7,2,1
GO:0072088,4,3,2
GO:0039003,5,2,0
GO:1903392,4,3,0
GO:0038172,5,1,0
GO:0060021,3,1,2
GO:0031954,7,3,1
GO:0051685,4,2,0
GO:0022616,6,1,4
GO:0036115,5,6,5
GO:0039007,4,3,1
GO:0002736,6,2,1
GO:1904105,4,3,0
GO:0061885,5,3,0
GO:0032418,4,1,1
GO:0033241,4,3,2
GO:0043400,6,2,3
GO:0009589,5,2,1
GO:0001712,5,3,1
GO:0071459,7,1,3
GO:0043517,5,3,1
GO:0090290,5,3,0
GO:1904908,6,3,0
GO:0007202,9,1,0
GO:0072313,6,2,1
GO:1905430,5,4,0
GO:0044057,3,2,9
GO:0072662,6,2,2
GO:1904970,5,1,1
GO:1900028,6,3,0
GO:0007565,3,2,3
GO:0090210,5,2,1
GO:0006747,7,2,0
GO:1904438,4,3,2
GO:0043370,8,3,4
GO:0046381,4,2,1
GO:0043586,5,1,3
GO:0006050,5,1,1
GO:0042435,5,3,3
GO:0045110,5,2,1
GO:0002357,4,2,0
GO:0042446,3,2,8
GO:0002921,4,3,3
GO:0071471,5,2,0
GO:1901799,5,4,2
GO:0019042,2,1,2
GO:1904149,5,3,2
GO:0036145,3,1,0
GO:2000418,4,3,1
GO:2000765,6,2,4
GO:0001550,3,4,0
GO:0010746,4,3,2
GO:0060940,6,2,0
GO:0030329,4,1,1
GO:1905627,4,2,0
GO:0046884,6,1,3
GO:0021843,6,1,2
GO:0072663,5,2,3
GO:0008544,4,1,6
GO:0160023,4,1,0
GO:0001982,6,2,1
GO:0042197,3,2,1
GO:0061038,3,3,0
GO:0034404,4,3,1
GO:0060932,6,2,2
GO:0061855,5,3,0
GO:0055003,5,2,4
GO:0051715,3,2,0
GO:0060506,5,2,0
GO:0045875,4,4,1
GO:0016202,4,3,3
GO:0070884,7,2,2
GO:1904341,7,2,1
GO:0032703,4,3,0
GO:0031647,3,1,3
GO:0010761,5,1,4
GO:0000018,5,2,7
GO:0097278,3,1,3
GO:0010467,5,1,14
GO:1904019,5,1,12
GO:0008340,2,1,0
GO:0106027,6,1,4
GO:1904914,2,3,0
GO:0002713,6,4,1
GO:0061518,4,2,0
GO:0018011,6,2,0
GO:0032728,5,3,0
GO:0010037,4,2,1
GO:0035700,5,2,2
GO:0003366,5,2,0
GO:0060981,5,2,0
GO:0035107,3,2,3
GO:1903487,4,4,1
GO:1903539,5,3,2
GO:0033327,3,3,0
GO:0070255,3,4,2
GO:0098792,4,2,2
GO:0060828,5,2,2
GO:0140667,6,2,1
GO:0023051,2,2,8
GO:0060792,5,1,0
GO:1905933,3,3,1
GO:0051054,4,4,14
GO:0097411,3,2,3
GO:0003310,4,2,4
GO:0002003,4,2,0
GO:0070131,6,3,0
GO:0009194,8,3,2
GO:0072657,4,2,18
GO:0036250,5,1,0
GO:0043538,5,3,0
GO:1904437,7,2,0
GO:0006123,7,2,0
GO:0032656,4,2,2
GO:0030317,3,3,4
GO:0015988,6,1,1
GO:0098909,4,2,0
GO:0002294,8,2,2
GO:0001808,7,4,0
GO:0019731,5,2,2
GO:0048644,4,2,1
GO:0000077,5,2,4
GO:0046618,3,3,1
GO:0035507,7,1,2
GO:0030473,5,2,2
GO:0098761,6,2,1
GO:0051154,5,3,3
GO:0042267,4,2,5
GO:0060272,6,2,1
GO:0150090,7,1,0
GO:0048137,3,2,0
GO:0030644,5,2,0
GO:2000279,5,4,2
GO:0009152,7,3,13
GO:0002305,8,1,0
GO:0090045,6,2,0
GO:0051623,3,3,0
GO:0009107,5,4,0
GO:0072219,4,1,0
GO:0001915,5,4,1
GO:0001827,4,2,0
GO:0002317,7,1,3
GO:1905932,5,4,0
GO:0040019,3,4,2
GO:0120039,4,1,2
GO:0051674,2,2,0
GO:0001815,5,4,0
GO:0061687,2,1,6
GO:0016094,5,3,1
GO:0021666,4,2,0
GO:0038188,4,1,0
GO:0010803,5,2,2
GO:0060279,3,4,0
GO:0051985,4,3,2
GO:0006430,6,1,0
GO:1990959,3,2,0
GO:1904588,5,3,1
GO:0006672,3,2,5
GO:0046462,6,1,2
GO:0031591,5,4,0
GO:0044869,7,2,0
GO:0032644,5,2,1
GO:0031100,4,2,1
GO:0090650,4,3,0
GO:0001944,4,2,10
GO:0072139,6,1,1
GO:0032801,4,3,6
GO:0097535,5,1,0
GO:0042773,6,2,2
GO:0097114,6,2,0
GO:0032707,4,3,0
GO:0120078,3,2,3
GO:0090737,7,1,1
GO:0060044,4,4,0
GO:1901563,5,3,1
GO:0002509,4,2,0
GO:2000891,6,1,1
GO:0180010,7,2,0
GO:0009145,7,2,2
GO:0016137,5,1,5
GO:0034699,5,2,1
GO:0051792,6,2,0
GO:0072007,5,2,3
GO:1904293,4,4,0
GO:0046645,6,3,2
GO:0042706,6,2,1
GO:0021541,3,2,0
GO:0071707,6,1,0
GO:0090293,5,4,2
GO:1902728,6,1,0
GO:0048712,6,3,1
GO:0010756,7,3,0
GO:0009095,6,1,1
GO:1990579,8,2,0
GO:0003254,3,3,6
GO:0010729,5,5,0
GO:0032375,5,3,4
GO:0051851,4,1,6
GO:0042416,8,2,3
GO:1903760,7,2,1
GO:0006797,4,2,0
GO:1904046,4,3,0
GO:0003168,7,2,0
GO:0048667,4,2,5
GO:1905040,4,1,0
GO:0080121,6,4,0
GO:0071951,8,1,0
GO:0060391,5,4,0
GO:0086064,4,2,5
GO:0007062,3,2,8
GO:1901894,4,2,2
GO:0060465,3,2,0
GO:0009154,6,3,15
GO:0002268,4,2,0
GO:1904980,5,3,0
GO:1905512,4,2,1
GO:0019284,5,2,0
GO:0031290,7,1,3
GO:0032615,3,1,3
GO:0061357,3,5,0
GO:0072198,4,2,3
GO:0051254,4,4,8
GO:2000805,7,3,0
GO:0071824,5,1,4
GO:0015786,5,2,0
GO:0034605,4,2,4
GO:0035609,7,2,0
GO:0099188,5,2,2
GO:0007613,4,1,2
GO:0010524,4,4,0
GO:1902729,6,2,0
GO:1904780,4,3,0
GO:0051122,7,2,0
GO:0010573,3,1,3
GO:0046050,7,3,0
GO:0099044,4,1,0
GO:0090091,5,3,0
GO:0008207,2,3,3
GO:2000063,3,4,0
GO:0060542,5,2,1
GO:0006325,6,1,12
GO:1903182,5,2,1
GO:0009187,6,1,3
GO:0006415,5,2,4
GO:0060879,5,2,0
GO:0022900,4,1,2
GO:0060244,4,2,0
GO:0002017,5,3,0
GO:1990478,4,1,0
GO:1902523,10,3,0
GO:0071301,5,5,0
GO:0046338,7,2,0
GO:0002152,5,1,0
GO:1901317,3,3,2
GO:0048021,5,2,2
GO:0160020,4,3,0
GO:0072656,5,2,0
GO:0010032,4,2,0
GO:0046040,7,2,2
GO:0018210,6,1,2
GO:0045666,4,3,5
GO:0009176,7,2,5
GO:0014074,5,2,6
GO:0002704,4,3,4
GO:0008299,4,3,3
GO:1904430,4,4,0
GO:0060528,4,3,0
GO:0030513,5,3,0
GO:0061669,5,2,3
GO:1903314,3,2,1
GO:0071716,8,1,0
GO:0001678,4,2,1
GO:0010884,3,3,2
GO:0052008,4,1,1
GO:1990170,4,2,1
GO:1901570,5,2,7
GO:0030168,3,2,4
GO:2000026,3,3,14
GO:0101030,7,1,0
GO:0070447,5,4,0
GO:2000467,6,2,0
GO:0032634,3,1,3
GO:0072230,6,3,0
GO:0032499,5,2,1
GO:0060164,5,2,1
GO:1902235,5,3,3
GO:0021757,4,2,0
GO:0009635,3,2,0
GO:0055080,4,1,9
GO:0008543,6,2,12
GO:0019230,5,2,1
GO:1900208,6,2,1
GO:1990227,7,1,0
GO:1902358,5,2,0
GO:1903034,4,2,5
GO:0034372,5,1,3
GO:0019543,7,2,0
GO:0021952,7,1,4
GO:1903892,5,3,0
GO:0070286,6,2,2
GO:1904568,6,3,0
GO:0071658,5,2,2
GO:0034205,4,2,3
GO:0070475,6,1,1
GO:1900076,3,3,2
GO:0006498,6,2,2
GO:1902692,5,2,2
GO:0070269,4,1,2
GO:0032431,9,1,0
GO:0075512,5,2,0
GO:0032434,5,3,4
GO:0009810,4,2,1
GO:1904035,5,2,9
GO:0045596,3,4,23
GO:0042476,4,1,6
GO:1990755,6,1,0
GO:0060174,3,2,0
GO:0061326,4,3,2
GO:0060009,3,3,1
GO:1905245,6,1,3
GO:1903846,3,3,1
GO:0050926,4,2,2
GO:0150076,5,1,5
GO:0055048,5,1,0
GO:0045662,4,3,1
GO:0030216,5,2,5
GO:0051280,4,4,1
GO:0014706,5,1,5
GO:1902205,5,2,1
GO:0042322,4,3,0
GO:0099118,3,3,1
GO:0060337,6,2,3
GO:0045819,5,4,0
GO:0021816,5,2,0
GO:0099562,8,1,0
GO:1903742,4,3,1
GO:0099560,5,2,1
GO:0051382,6,4,2
GO:0055094,3,2,2
GO:0046185,4,3,5
GO:0070498,5,2,3
GO:0046636,6,3,5
GO:0045851,3,1,0
GO:0031581,7,1,0
GO:0033696,8,2,0
GO:0060011,4,2,0
GO:0071638,5,3,0
GO:0002066,5,2,3
GO:0033024,4,3,3
GO:0046436,6,2,1
GO:1904170,6,2,1
GO:1900273,4,3,0
GO:0016188,3,2,1
GO:0120191,6,4,1
GO:0046777,6,1,8
GO:0000098,5,4,3
GO:0031394,7,3,0
GO:0018904,3,2,4
GO:0051647,3,1,2
GO:0035051,4,2,14
GO:0015949,4,1,0
GO:0046148,3,1,4
GO:0002826,6,3,1
GO:1905188,5,3,0
GO:0034122,3,4,2
GO:1904782,5,3,0
GO:0044790,5,1,0
GO:2001012,5,2,1
GO:0071634,4,2,5
GO:0098971,4,2,0
GO:0086069,4,1,3
GO:0032739,4,3,0
GO:0036466,4,3,3
GO:1990705,4,1,3
GO:0015938,7,4,0
GO:0001570,4,2,6
GO:0060591,4,2,0
GO:0045345,5,3,0
GO:0071373,6,3,0
GO:0071988,9,1,2
GO:0015791,3,2,2
GO:0070278,4,2,4
GO:1904270,6,1,0
GO:0003241,4,3,2
GO:0071321,5,4,0
GO:0045002,7,1,2
GO:0006406,6,3,3
GO:0060136,3,3,0
GO:1900134,5,3,0
GO:0052422,5,1,2
GO:0036301,3,1,3
GO:1902359,4,2,2
GO:0031283,6,4,0
GO:0032927,5,3,0
GO:0016127,5,3,1
GO:0052373,5,1,0
GO:0042438,4,4,4
GO:0061857,5,1,0
GO:0045187,4,2,4
GO:1904355,6,3,0
GO:1900430,4,3,1
GO:0014858,4,3,1
GO:0014857,4,2,3
GO:0032651,5,2,2
GO:1905920,6,2,0
GO:1905115,5,2,1
GO:0019742,4,2,0
GO:0009441,5,2,2
GO:1905222,3,2,0
GO:0033605,4,4,3
GO:0042471,5,3,3
GO:0071621,4,2,5
GO:0060460,5,2,0
GO:0046174,5,2,3
GO:0048087,2,3,2
GO:0051771,5,3,0
GO:0001766,6,1,1
GO:0071609,4,1,3
GO:0071911,5,1,0
GO:0035393,4,1,2
GO:0150151,5,2,2
GO:0045780,3,3,0
GO:0051902,3,3,0
GO:0141137,6,2,1
GO:0002805,5,2,2
GO:0002843,5,3,1
GO:2000565,8,4,0
GO:0072592,3,1,2
GO:0071955,4,2,0
GO:0097087,4,1,3
GO:0031116,5,5,1
GO:0014721,6,1,3
GO:0003341,4,1,5
GO:1905937,3,4,1
GO:0009116,4,3,7
GO:0021513,5,2,3
GO:1990791,5,1,1
GO:1902284,5,2,1
GO:0045986,4,3,3
GO:0033048,5,3,1
GO:1901490,4,2,2
GO:0003193,4,2,0
GO:0002281,4,3,1
GO:0010574,4,2,2
GO:1903766,5,3,0
GO:0033233,8,2,3
GO:0046360,7,2,0
GO:0051189,2,2,1
GO:0045191,5,5,5
GO:0061469,5,2,2
GO:0003157,3,2,2
GO:0014743,5,2,4
GO:0051660,4,3,0
GO:0030328,5,2,0
GO:0006589,5,4,0
GO:0022604,4,2,6
GO:1904761,4,3,0
GO:0035397,6,1,0
GO:0003337,6,4,4
GO:0003235,4,1,1
GO:0045645,5,3,0
GO:0006974,4,1,5
GO:0014744,3,4,4
GO:0061378,3,2,1
GO:1903298,4,4,0
GO:0032366,5,2,4
GO:0007601,6,1,1
GO:1900279,5,3,2
GO:2000143,7,3,1
GO:0098719,6,2,0
GO:0032804,5,4,0
GO:0009892,2,3,15
GO:1904669,7,1,0
GO:0002778,4,2,4
GO:2000489,4,2,2
GO:0072675,4,2,0
GO:0050871,5,3,4
GO:1905672,5,3,0
GO:0032382,5,4,1
GO:0072529,5,3,4
GO:1903608,6,1,0
GO:0031214,4,2,6
GO:0006112,5,1,1
GO:0071219,4,2,4
GO:2000284,4,4,1
GO:1905748,3,1,0
GO:0032276,4,3,4
GO:0060754,5,3,0
GO:0002760,4,6,1
GO:1900194,3,4,0
GO:0071812,5,2,0
GO:0001525,3,2,9
GO:0006023,5,4,2
GO:2000473,5,3,0
GO:0003336,5,2,0
GO:0001709,3,2,12
GO:1903542,5,3,0
GO:0072135,4,3,1
GO:0006275,5,2,3
GO:0050783,5,1,0
GO:0033087,7,3,1
GO:0033173,7,1,3
GO:0033211,4,2,0
GO:0035677,6,2,0
GO:0043097,5,3,0
GO:0071484,6,2,2
GO:2000256,3,4,0
GO:0035036,4,2,1
GO:0044854,7,2,1
GO:0030278,3,2,3
GO:0042791,8,2,0
GO:0002639,4,3,2
GO:0043691,7,1,3
GO:0032516,7,3,3
GO:0060400,4,3,0
GO:0010033,3,1,33
GO:2000199,3,3,1
GO:0032094,3,2,3
GO:0001504,5,2,5
GO:0032205,5,4,6
GO:1905337,6,3,0
GO:0006390,7,3,5
GO:0032922,3,2,0
GO:1901164,3,5,0
GO:1904154,6,3,0
GO:2000003,5,3,1
GO:0061519,3,2,0
GO:0006625,5,2,0
GO:0061196,3,2,1
GO:0006499,7,2,1
GO:0002508,3,1,4
GO:0070564,4,3,0
GO:1901465,4,4,1
GO:0051013,4,1,0
GO:0045088,4,5,10
GO:0042310,6,1,6
GO:0002091,5,3,1
GO:0038004,4,1,0
GO:0032869,6,2,5
GO:0034138,6,1,3
GO:0019303,6,2,0
GO:0051365,5,1,0
GO:0110097,6,2,1
GO:0006873,4,2,2
GO:0003251,5,3,0
GO:0003073,4,1,6
GO:0098903,3,3,1
GO:0009093,6,3,1
GO:0040031,6,3,3
GO:1902412,5,2,2
GO:1902362,5,1,0
GO:0072584,4,1,3
GO:0002756,7,1,4
GO:0030851,6,1,6
GO:0002416,4,1,0
GO:0006214,8,2,0
GO:0051562,7,1,0
GO:0010511,5,3,2
GO:0009169,8,3,3
GO:0002586,5,3,2
GO:2001225,6,2,2
GO:1902836,4,5,1
GO:0050812,4,6,1
GO:0007063,4,3,5
GO:0042867,7,2,0
GO:0006530,7,3,1
GO:1902882,4,2,4
GO:1901028,4,4,2
GO:0016072,7,1,3
GO:0035713,4,3,0
GO:0072659,5,2,6
GO:2000819,5,2,1
GO:0006259,5,1,32
GO:0016110,7,2,1
GO:0033081,7,2,3
GO:0019541,6,1,3
GO:0060033,2,2,3
GO:0035745,4,2,3
GO:2001191,4,4,1
GO:0042473,4,2,0
GO:1901029,5,5,0
GO:0032203,6,1,0
GO:0014874,2,2,3
GO:0030259,3,2,0
GO:0033314,6,3,0
GO:0034275,4,3,1
GO:0046947,5,4,0
GO:1904387,5,2,1
GO:1902165,5,3,2
GO:0038060,6,2,0
GO:0090119,3,3,2
GO:1902746,5,2,2
GO:0060769,3,5,0
GO:0071801,5,3,1
GO:0030954,5,2,0
GO:0106028,7,1,0
GO:0043086,4,2,7
GO:0034650,4,5,1
GO:0006097,4,2,0
GO:0001738,5,1,2
GO:0032401,5,2,1
GO:0009403,4,3,0
GO:0035442,4,2,3
GO:1904252,4,5,1
GO:0006603,5,1,1
GO:0002664,4,2,3
GO:1902958,5,3,0
GO:0043470,4,3,5
GO:0021978,4,3,1
GO:0046121,6,2,2
GO:0001736,4,2,7
GO:0061443,5,2,2
GO:0140018,4,2,0
GO:0060262,6,3,0
GO:0110154,6,1,2
GO:0040012,2,2,5
GO:2000541,4,4,0
GO:0000708,4,2,1
GO:0106035,6,1,0
GO:0009253,7,2,0
GO:1902305,6,3,4
GO:0048302,6,2,1
GO:0009262,4,2,3
GO:0045947,4,3,3
GO:0061734,7,1,3
GO:0072498,6,1,1
GO:0042698,2,2,2
GO:0036503,5,3,6
GO:1901732,4,2,1
GO:2001214,4,3,0
GO:0035728,4,1,1
GO:0050873,5,1,3
GO:0044524,5,1,0
GO:2000517,8,2,1
GO:0090191,3,4,0
GO:0045625,5,3,2
GO:0110112,4,2,4
GO:0006310,6,1,12
GO:0060631,5,2,1
GO:0001656,5,1,18
GO:0035674,5,1,1
GO:0098930,6,1,4
GO:0033138,7,3,1
GO:0061005,4,2,8
GO:0051352,5,2,1
GO:0031548,4,2,2
GO:0042728,5,3,1
GO:0099642,6,2,0
GO:0043534,6,1,4
GO:0036257,6,1,1
GO:0097497,6,1,0
GO:0003197,5,2,2
GO:0043137,6,2,0
GO:0002469,4,1,0
GO:0097152,5,1,5
GO:0021825,5,2,1
GO:1905446,5,2,2
GO:1903825,3,2,2
GO:0015882,4,3,0
GO:1902775,7,2,0
GO:0090110,4,3,2
GO:1903046,2,3,23
GO:0060549,7,1,1
GO:1904604,5,2,0
GO:1901890,4,4,4
GO:2000293,4,4,0
GO:0007172,4,2,0
GO:1904888,3,1,2
GO:0033313,3,2,3
GO:0060419,3,2,5
GO:1904640,4,3,1
GO:0009151,6,2,9
GO:0010965,5,2,3
GO:0021562,5,1,2
GO:0098662,4,1,16
GO:0043032,4,3,1
GO:0046717,5,1,5
GO:0051865,9,1,3
GO:1905671,6,2,2
GO:0071109,3,2,0
GO:2000340,5,3,0
GO:0060717,4,1,1
GO:0044772,4,2,7
GO:0002274,3,1,6
GO:0033210,5,2,1
GO:0042427,4,4,1
GO:0017185,6,2,1
GO:0022011,5,3,2
GO:0046087,7,1,1
GO:0009593,3,2,7
GO:0030388,4,3,2
GO:0033135,7,2,3
GO:1901143,5,2,0
GO:0006351,6,2,18
GO:0052646,4,3,2
GO:0015837,5,2,6
GO:2001185,7,2,4
GO:0060263,3,2,3
GO:0071907,5,2,2
GO:0099084,5,2,2
GO:0006580,5,3,0
GO:0035617,6,2,0
GO:0010256,4,1,7
GO:0045105,4,2,3
GO:0050821,4,1,0
GO:0060065,4,2,1
GO:1902101,5,3,2
GO:0006693,7,1,1
GO:0061757,6,1,3
GO:0042418,8,2,0
GO:0070407,7,1,0
GO:0035545,5,2,0
GO:0120008,5,3,0
GO:0033148,5,3,0
GO:0002447,5,1,1
GO:0051914,4,2,1
GO:0009149,7,2,2
GO:0072594,4,2,10
GO:0002489,7,1,0
GO:0033023,3,2,1
GO:0009144,6,1,4
GO:0072034,3,5,0
GO:0036215,5,1,1
GO:1903012,3,4,0
GO:0097061,5,2,2
GO:0001840,5,2,2
GO:0000377,9,1,1
GO:0006116,8,1,1
GO:1901800,5,4,2
GO:0001705,4,2,1
GO:0098656,4,2,6
GO:0033301,4,1,0
GO:0051641,2,2,8
GO:0098908,3,3,2
GO:1905674,4,2,2
GO:0098916,6,1,1
GO:0016114,5,2,7
GO:0033500,3,1,1
GO:0072539,6,2,4
GO:0002302,8,2,0
GO:0000711,4,2,0
GO:1901606,5,4,12
GO:0002706,5,2,5
GO:0015851,5,2,2
GO:0097638,5,3,0
GO:0098939,6,2,1
GO:0110099,6,3,0
GO:1900825,5,2,3
GO:1902426,5,1,0
GO:0016079,4,6,10
GO:0018315,6,1,0
GO:1904999,7,3,0
GO:0002949,7,2,0
GO:0048522,2,3,41
GO:1902043,6,3,1
GO:0097681,8,1,0
GO:0071454,4,3,0
GO:0070488,6,1,0
GO:1904003,4,3,0
GO:0006624,6,1,0
GO:0032752,4,3,0
GO:2000439,5,4,0
GO:0090125,4,2,0
GO:0006565,7,2,0
GO:0090086,8,3,1
GO:1903215,6,3,0
GO:0035967,4,3,2
GO:0003365,4,2,0
GO:0006914,3,2,9
GO:0009794,5,2,2
GO:0006779,6,2,4
GO:0016441,6,2,6
GO:0072051,3,2,2
GO:0070170,5,2,3
GO:0031128,2,1,5
GO:0033477,4,2,0
GO:0006516,5,3,4
GO:0071494,7,2,0
GO:1905205,4,3,0
GO:1903242,4,4,2
GO:2000818,4,3,1
GO:0021776,6,2,0
GO:1905301,6,2,2
GO:0000389,7,1,0
GO:0061910,4,2,0
GO:0035984,5,5,0
GO:0032817,6,3,1
GO:1905953,2,3,2
GO:0019614,6,2,1
GO:0046351,6,2,2
GO:2001013,4,2,0
GO:0072001,4,1,8
GO:0062207,4,3,7
GO:0046474,5,3,8
GO:0021524,5,1,0
GO:0140568,5,1,2
GO:1902914,9,2,5
GO:0046317,5,2,1
GO:2001046,4,3,0
GO:0007620,5,1,2
GO:0010744,4,3,0
GO:0006626,5,2,8
GO:0009065,6,3,5
GO:0001765,6,2,1
GO:1905755,9,1,2
GO:1903771,6,1,0
GO:0030950,4,2,0
GO:0072017,6,1,4
GO:0140352,2,2,5
GO:0060264,3,6,2
GO:0014034,4,3,1
GO:0021797,5,2,0
GO:1903185,5,5,2
GO:0021603,3,2,6
GO:2000646,4,4,1
GO:0032943,4,1,5
GO:0018262,6,1,1
GO:0009203,7,2,2
GO:1902078,7,3,0
GO:0051625,4,1,0
GO:0080144,4,1,1
GO:0036303,3,2,2
GO:0150145,6,3,0
GO:0042930,6,3,0
GO:1904448,4,4,1
GO:0015748,5,1,4
GO:0060099,5,3,3
GO:0097374,7,1,0
GO:0060903,5,3,0
GO:0002353,7,1,1
GO:0071483,6,2,1
GO:0042304,5,4,3
GO:1905124,6,2,0
GO:0050885,5,1,1
GO:1901874,6,3,1
GO:0003159,5,2,1
GO:0033387,6,2,0
GO:1903842,4,2,1
GO:0042558,4,2,5
GO:0002892,6,4,3
GO:0042491,5,2,5
GO:0043157,5,1,0
GO:0009750,7,1,1
GO:1904997,7,2,2
GO:1904204,5,3,2
GO:1903699,6,1,0
GO:0035364,7,1,0
GO:0035624,5,1,0
GO:0070723,5,2,1
GO:0051220,4,1,1
GO:0072655,5,2,7
GO:2000744,3,3,0
GO:0001832,3,2,2
GO:0010751,5,3,0
GO:0034486,3,1,3
GO:0141188,5,1,9
GO:0110113,4,3,1
GO:2000698,5,3,2
GO:0036258,6,2,0
GO:0015833,5,2,3
GO:0060517,5,2,0
GO:0034332,6,1,6
GO:0048103,4,1,3
GO:0072707,5,3,0
GO:0120094,6,3,0
GO:0048611,5,2,1
GO:0090096,4,5,0
GO:0055006,4,2,4
GO:0032365,4,2,7
GO:1902530,10,3,0
GO:2000106,5,2,7
GO:0072236,6,2,2
GO:0016925,7,2,4
GO:0070376,6,2,1
GO:0070352,5,3,0
GO:1904426,5,2,1
GO:1902667,4,3,3
GO:1903645,4,3,0
GO:0042306,6,4,2
GO:0001120,6,2,1
GO:0060978,4,2,1
GO:0009631,4,1,0
GO:2000307,5,2,2
GO:0051590,3,3,2
GO:0045071,3,3,1
GO:1990261,6,1,0
GO:0046473,6,1,1
GO:0038027,4,1,0
GO:1903019,5,3,3
GO:2001226,5,3,0
GO:0014056,5,4,1
GO:0033382,6,2,0
GO:0033377,4,2,1
GO:0061975,5,1,0
GO:0043277,5,1,7
GO:0038184,4,2,0
GO:0021732,4,2,1
GO:0085017,4,1,0
GO:0055018,5,3,1
GO:0046223,4,3,0
GO:1902483,5,1,0
GO:0072666,5,2,3
GO:0072535,4,1,3
GO:0070168,3,3,2
GO:1990114,6,1,0
GO:0022405,3,2,3
GO:0048634,3,2,4
GO:0034397,4,1,2
GO:1904323,7,2,1
GO:0051683,4,3,0
GO:1903806,5,4,0
GO:0044773,6,2,5
GO:0009435,7,3,3
GO:0021903,5,2,2
GO:0003177,5,1,1
GO:1902475,4,3,19
GO:0098990,5,1,0
GO:0072520,4,3,0
GO:0032387,3,4,9
GO:1990768,5,1,2
GO:0014809,6,2,1
GO:0008286,6,2,3
GO:0045777,4,1,2
GO:0006641,6,1,7
GO:0002702,3,4,5
GO:0051155,5,3,5
GO:0036065,3,1,2
GO:0010818,5,2,3
GO:1903818,6,2,4
GO:0043433,4,2,3
GO:0019896,6,2,2
GO:0098856,5,1,5
